기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출 인구포함 평균소득
2019-12-31,2800000000,인천광역시,전체,0,40,1,9,4994,5000,3334,3956,285.6,17.7,5700,9362,9362,4994
2019-12-31,2800000000,인천광역시,전체,0,40,1,10,9013,7100,6366,5700,515.4,34.5,99900,10094,10094,9013
2019-12-31,2800000000,인천광역시,전체,0,40,2,0,6535,6100,4862,4800,538.2,100,99900,14762,14762,6535
2019-12-31,2800000000,인천광역시,전체,0,40,2,1,,,,,,,,7,7,
2019-12-31,2800000000,인천광역시,전체,0,40,2,2,2047,2100,741,1264,168.6,0.1,2100,53,53,2047
2019-12-31,2800000000,인천광역시,전체,0,40,2,3,2277,2300,1233,1453,187.5,0.3,2400,144,144,2277
2019-12-31,2800000000,인천광역시,전체,0,40,2,4,2527,2500,1258,1614,208.1,0.3,2700,128,128,2527
2019-12-31,2800000000,인천광역시,전체,0,40,2,5,2758,2700,1594,1922,227.1,0.3,2900,119,119,2758
2019-12-31,2800000000,인천광역시,전체,0,40,2,6,3034,3000,2033,2467,249.9,1,3200,309,309,3034
2019-12-31,2800000000,인천광역시,전체,0,40,2,7,3413,3400,2402,2776,281,1.6,3600,448,448,3413
2019-12-31,2800000000,인천광역시,전체,0,40,2,8,4042,4100,3015,3460,332.9,5.6,4400,1338,1338,4042
2019-12-31,2800000000,인천광역시,전체,0,40,2,9,5069,5100,3925,4327,417.4,18.7,5700,3556,3556,5069
2019-12-31,2800000000,인천광역시,전체,0,40,2,10,8023,7300,5948,6000,660.7,72,99900,8660,8660,8023
2019-12-31,2800000000,인천광역시,전체,0,40,3,0,4498,4000,3256,3029,262.6,100,99900,145035,145035,4498
2019-12-31,2800000000,인천광역시,전체,0,40,3,1,1713,1750,1251,1473,100,0,1900,136,136,1713
2019-12-31,2800000000,인천광역시,전체,0,40,3,2,2034,2000,1164,1497,118.7,0.8,2100,2503,2503,2034
2019-12-31,2800000000,인천광역시,전체,0,40,3,3,2285,2300,1493,1848,133.4,2.4,2400,6913,6913,2285
2019-12-31,2800000000,인천광역시,전체,0,40,3,4,2538,2500,1809,2162,148.1,3.4,2700,8674,8674,2538
2019-12-31,2800000000,인천광역시,전체,0,40,3,5,2776,2800,2037,2391,162,3.9,2900,9144,9144,2776
2019-12-31,2800000000,인천광역시,전체,0,40,3,6,3056,3100,2165,2542,178.4,6.5,3200,13949,13949,3056
2019-12-31,2800000000,인천광역시,전체,0,40,3,7,3359,3300,2384,2767,196.1,9.9,3600,19286,19286,3359
2019-12-31,2800000000,인천광역시,전체,0,40,3,8,3970,4000,2939,3328,231.7,14.8,4400,24265,24265,3970
2019-12-31,2800000000,인천광역시,전체,0,40,3,9,5010,5000,3775,4202,292.4,22.5,5700,29275,29275,5010
2019-12-31,2800000000,인천광역시,전체,0,40,3,10,7558,6700,5389,5683,441.2,35.8,99900,30890,30890,7558
2019-12-31,2800000000,인천광역시,전체,0,40,4,0,3401,3000,2872,2700,205.1,100,99900,242468,245040,3365
2019-12-31,2800000000,인천광역시,전체,0,40,4,1,1658,1700,1197,0,100,0,1800,57,2629,36
2019-12-31,2800000000,인천광역시,전체,0,40,4,2,2035,2000,1290,1665,122.7,0.8,2100,3442,3442,2035
2019-12-31,2800000000,인천광역시,전체,0,40,4,3,2313,2300,1921,2200,139.5,4.9,2400,17382,17382,2313
2019-12-31,2800000000,인천광역시,전체,0,40,4,4,2550,2600,2238,2500,153.8,12.9,2700,41816,41816,2550
2019-12-31,2800000000,인천광역시,전체,0,40,4,5,2761,2700,2335,2700,166.5,15.9,2900,47361,47361,2761
2019-12-31,2800000000,인천광역시,전체,0,40,4,6,3031,3000,2636,2959,182.8,15.4,3200,41772,41772,3031
2019-12-31,2800000000,인천광역시,전체,0,40,4,7,3358,3300,2754,3200,202.5,12.1,3600,29720,29720,3358
2019-12-31,2800000000,인천광역시,전체,0,40,4,8,3925,3900,3046,3600,236.8,10.5,4400,22072,22072,3925
2019-12-31,2800000000,인천광역시,전체,0,40,4,9,5044,5000,4321,4600,304.2,14.2,5700,23143,23143,5044
2019-12-31,2800000000,인천광역시,전체,0,40,4,10,7012,5700,6060,5700,423,13.4,99900,15703,15703,7012
2019-12-31,2800000000,인천광역시,전체,0,50,0,0,3946,3200,3137,2845,234.9,100,99900,470294,475677,3902
2019-12-31,2800000000,인천광역시,전체,0,50,0,1,1680,1800,1256,0,100,0,1900,115,5498,35
2019-12-31,2800000000,인천광역시,전체,0,50,0,2,2038,2000,1132,1597,121.3,0.6,2100,5740,5740,2038
2019-12-31,2800000000,인천광역시,전체,0,50,0,3,2308,2300,1789,2134,137.4,3.1,2400,24836,24836,2308
2019-12-31,2800000000,인천광역시,전체,0,50,0,4,2549,2600,2173,2500,151.7,7.6,2700,55076,55076,2549
2019-12-31,2800000000,인천광역시,전체,0,50,0,5,2763,2800,2313,2700,164.5,9.7,2900,64960,64960,2763
2019-12-31,2800000000,인천광역시,전체,0,50,0,6,3041,3000,2578,2900,181,11.3,3200,68902,68902,3041
2019-12-31,2800000000,인천광역시,전체,0,50,0,7,3363,3300,2708,3200,200.2,12.6,3600,69363,69363,3363
2019-12-31,2800000000,인천광역시,전체,0,50,0,8,3922,3900,2954,3533,233.5,14.1,4400,66892,66892,3922
2019-12-31,2800000000,인천광역시,전체,0,50,0,9,4978,4900,3959,4500,296.3,15,5700,56012,56012,4978
2019-12-31,2800000000,인천광역시,전체,0,50,0,10,8267,7200,6329,5731,492.1,26,99900,58398,58398,8267
2019-12-31,2800000000,인천광역시,전체,0,50,1,0,4695,3800,3179,3100,277.8,100,99900,71299,71299,4695
2019-12-31,2800000000,인천광역시,전체,0,50,1,1,1690,1800,773,1014,100,0,1800,10,10,1690
2019-12-31,2800000000,인천광역시,전체,0,50,1,2,2047,2000,-121,753,121.1,0.3,2100,571,571,2047
2019-12-31,2800000000,인천광역시,전체,0,50,1,3,2288,2300,661,1331,135.4,1,2400,1490,1490,2288
2019-12-31,2800000000,인천광역시,전체,0,50,1,4,2538,2500,1042,1741,150.2,1.4,2700,1814,1814,2538
2019-12-31,2800000000,인천광역시,전체,0,50,1,5,2782,2800,1629,2092,164.6,1.8,2900,2166,2166,2782
2019-12-31,2800000000,인천광역시,전체,0,50,1,6,3055,3100,2070,2507,180.7,5.8,3200,6388,6388,3055
2019-12-31,2800000000,인천광역시,전체,0,50,1,7,3403,3400,2469,2923,201.4,14.2,3600,14004,14004,3403
2019-12-31,2800000000,인천광역시,전체,0,50,1,8,3898,3800,2521,3144,230.6,24.2,4400,20776,20776,3898
2019-12-31,2800000000,인천광역시,전체,0,50,1,9,4979,4900,3365,4136,294.6,17.9,5700,12057,12057,4979
2019-12-31,2800000000,인천광역시,전체,0,50,1,10,9263,7400,6617,5800,548.1,33.3,99900,12023,12023,9263
2019-12-31,2800000000,인천광역시,전체,0,50,2,0,7261,6800,5823,5700,,100,92100,8754,8754,7261
2019-12-31,2800000000,인천광역시,전체,0,50,2,2,2047,2000,912,1228,,0.1,2100,38,38,2047
2019-12-31,2800000000,인천광역시,전체,0,50,2,3,2285,2300,1264,1658,,0.4,2400,108,108,2285
2019-12-31,2800000000,인천광역시,전체,0,50,2,4,2545,2500,1486,1846,,0.4,2700,97,97,2545
2019-12-31,2800000000,인천광역시,전체,0,50,2,5,2758,2700,1526,1861,,0.3,2900,64,64,2758
2019-12-31,2800000000,인천광역시,전체,0,50,2,6,3028,3000,2121,2483,,0.8,3200,158,158,3028
2019-12-31,2800000000,인천광역시,전체,0,50,2,7,3389,3400,2383,2723,,0.8,3600,149,149,3389
2019-12-31,2800000000,인천광역시,전체,0,50,2,8,4033,4100,3153,3575,,3.1,4400,489,489,4033
2019-12-31,2800000000,인천광역시,전체,0,50,2,9,5058,5000,4170,4566,,13.7,5700,1727,1727,5058
2019-12-31,2800000000,인천광역시,전체,0,50,2,10,8630,7900,6943,6675,,80.4,92100,5924,5924,8630
2019-12-31,2800000000,인천광역시,전체,0,50,3,0,4791,4100,3664,3341,304.2,100,99900,114304,114304,4791
2019-12-31,2800000000,인천광역시,전체,0,50,3,1,,,,,,,,4,4,
2019-12-31,2800000000,인천광역시,전체,0,50,3,2,2049,2000,834,1175,130.1,0.4,2100,1010,1010,2049
2019-12-31,2800000000,인천광역시,전체,0,50,3,3,2291,2300,1312,1629,145.5,1.3,2400,3119,3119,2291
2019-12-31,2800000000,인천광역시,전체,0,50,3,4,2545,2600,1786,2144,161.6,2.4,2700,5099,5099,2545
2019-12-31,2800000000,인천광역시,전체,0,50,3,5,2778,2800,2198,2557,176.4,3.5,2900,6885,6885,2778
2019-12-31,2800000000,인천광역시,전체,0,50,3,6,3059,3100,2319,2727,194.2,6.4,3200,11516,11516,3059
2019-12-31,2800000000,인천광역시,전체,0,50,3,7,3354,3300,2512,2919,213,9.7,3600,15895,15895,3354
2019-12-31,2800000000,인천광역시,전체,0,50,3,8,3968,4000,3195,3600,251.9,15.5,4400,21400,21400,3968
2019-12-31,2800000000,인천광역시,전체,0,50,3,9,4967,4900,4023,4464,315.3,19.8,5700,21885,21885,4967
2019-12-31,2800000000,인천광역시,전체,0,50,3,10,8154,7400,6061,5807,517.7,40.9,99900,27491,27491,8154
2019-12-31,2800000000,인천광역시,전체,0,50,4,0,3298,3000,2823,2700,195.9,100,99900,275937,281320,3234
2019-12-31,2800000000,인천광역시,전체,0,50,4,1,1683,1800,1330,0,100,0,1900,101,5484,31
2019-12-31,2800000000,인천광역시,전체,0,50,4,2,2033,2000,1381,1755,120.8,0.9,2100,4121,4121,2033
2019-12-31,2800000000,인천광역시,전체,0,50,4,3,2312,2300,1950,2200,137.4,5.1,2400,20119,20119,2312
2019-12-31,2800000000,인천광역시,전체,0,50,4,4,2550,2600,2259,2500,151.5,13.5,2700,48066,48066,2550
2019-12-31,2800000000,인천광역시,전체,0,50,4,5,2761,2700,2355,2700,164,16.9,2900,55845,55845,2761
2019-12-31,2800000000,인천광역시,전체,0,50,4,6,3035,3000,2701,3000,180.3,17,3200,50840,50840,3035
2019-12-31,2800000000,인천광역시,전체,0,50,4,7,3353,3300,2873,3200,199.2,14.5,3600,39315,39315,3353
2019-12-31,2800000000,인천광역시,전체,0,50,4,8,3901,3900,3107,3600,231.8,10.4,4400,24227,24227,3901
2019-12-31,2800000000,인천광역시,전체,0,50,4,9,4982,4900,4224,4540,296,11.1,5700,20343,20343,4982
2019-12-31,2800000000,인천광역시,전체,0,50,4,10,7419,6000,6347,5700,440.8,10.6,99900,12960,12960,7419
2019-12-31,2800000000,인천광역시,전체,0,60,0,0,3202,2700,2642,2500,185.9,100,99900,292098,298446,3134
2019-12-31,2800000000,인천광역시,전체,0,60,0,1,1722,1800,1475,621,100,1.3,1900,7039,13387,906
2019-12-31,2800000000,인천광역시,전체,0,60,0,2,2017,2000,1731,1974,117.1,5.7,2100,26232,26232,2017
2019-12-31,2800000000,인천광역시,전체,0,60,0,3,2276,2300,2006,2200,132.2,12.6,2400,51914,51914,2276
2019-12-31,2800000000,인천광역시,전체,0,60,0,4,2531,2500,2219,2500,147,12.4,2700,45965,45965,2531
2019-12-31,2800000000,인천광역시,전체,0,60,0,5,2766,2800,2343,2700,160.6,11.1,2900,37612,37612,2766
2019-12-31,2800000000,인천광역시,전체,0,60,0,6,3028,3000,2549,2900,175.8,10.8,3200,33231,33231,3028
2019-12-31,2800000000,인천광역시,전체,0,60,0,7,3364,3400,2643,3200,195.3,10.2,3600,28479,28479,3364
2019-12-31,2800000000,인천광역시,전체,0,60,0,8,3917,3900,2884,3600,227.4,10.2,4400,24369,24369,3917
2019-12-31,2800000000,인천광역시,전체,0,60,0,9,4955,4900,4079,4500,287.7,11.4,5700,21494,21494,4955
2019-12-31,2800000000,인천광역시,전체,0,60,0,10,8465,6700,6575,5700,491.5,14.3,99900,15763,15763,8465
2019-12-31,2800000000,인천광역시,전체,0,60,1,0,4383,3600,2937,3004,257.8,100,99900,38941,38941,4383
2019-12-31,2800000000,인천광역시,전체,0,60,1,1,1700,1700,838,941,100,0,1900,21,21,1700
2019-12-31,2800000000,인천광역시,전체,0,60,1,2,2040,2000,717,1426,120,0.5,2100,391,391,2040
2019-12-31,2800000000,인천광역시,전체,0,60,1,3,2281,2300,994,1689,134.2,1.4,2400,1036,1036,2281
2019-12-31,2800000000,인천광역시,전체,0,60,1,4,2541,2600,1362,1975,149.5,2.1,2700,1390,1390,2541
2019-12-31,2800000000,인천광역시,전체,0,60,1,5,2795,2800,1914,2363,164.4,3.7,2900,2277,2277,2795
2019-12-31,2800000000,인천광역시,전체,0,60,1,6,3051,3000,2249,2663,179.5,10.1,3200,5629,5629,3051
2019-12-31,2800000000,인천광역시,전체,0,60,1,7,3384,3400,2505,3094,199,17.6,3600,8886,8886,3384
2019-12-31,2800000000,인천광역시,전체,0,60,1,8,3885,3800,2411,3317,228.5,20.9,4400,9169,9169,3885
2019-12-31,2800000000,인천광역시,전체,0,60,1,9,4998,5000,3396,4400,294,14.6,5700,4971,4971,4998
2019-12-31,2800000000,인천광역시,전체,0,60,1,10,9647,7300,6358,5894,567.5,29.2,99900,5171,5171,9647
2019-12-31,2800000000,인천광역시,전체,0,60,2,0,5486,5000,4740,4504,358.9,100,56900,2202,2202,5486
2019-12-31,2800000000,인천광역시,전체,0,60,2,1,,,,,,,,7,7,
2019-12-31,2800000000,인천광역시,전체,0,60,2,2,2026,2100,1463,1855,132.6,0.3,2100,19,19,2026
2019-12-31,2800000000,인천광역시,전체,0,60,2,3,2291,2300,1454,1902,149.9,0.9,2400,46,46,2291
2019-12-31,2800000000,인천광역시,전체,0,60,2,4,2537,2500,1906,2282,165.9,1.1,2700,52,52,2537
2019-12-31,2800000000,인천광역시,전체,0,60,2,5,2777,2800,2275,2595,181.6,1.1,2900,47,47,2777
2019-12-31,2800000000,인천광역시,전체,0,60,2,6,3035,3000,2558,2882,198.5,2.1,3200,83,83,3035
2019-12-31,2800000000,인천광역시,전체,0,60,2,7,3398,3400,2673,3191,222.3,4.1,3600,146,146,3398
2019-12-31,2800000000,인천광역시,전체,0,60,2,8,4013,4000,3526,3800,262.6,11.5,4400,346,346,4013
2019-12-31,2800000000,인천광역시,전체,0,60,2,9,5013,5000,4314,4700,328,28.2,5700,679,679,5013
2019-12-31,2800000000,인천광역시,전체,0,60,2,10,7879,6600,6924,6492,515.4,50.7,56900,777,777,7879
2019-12-31,2800000000,인천광역시,전체,0,60,3,0,3839,3200,3082,2814,227.4,100,99900,43425,43425,3839
2019-12-31,2800000000,인천광역시,전체,0,60,3,1,1688,1700,1341,1539,100,1.1,1900,1049,1049,1688
2019-12-31,2800000000,인천광역시,전체,0,60,3,2,2014,2000,1492,1814,119.3,2.8,2100,2292,2292,2014
2019-12-31,2800000000,인천광역시,전체,0,60,3,3,2280,2300,1709,2073,135,5.4,2400,3951,3951,2280
2019-12-31,2800000000,인천광역시,전체,0,60,3,4,2535,2500,1939,2339,150.2,5.9,2700,3884,3884,2535
2019-12-31,2800000000,인천광역시,전체,0,60,3,5,2774,2800,2224,2640,164.3,5.7,2900,3446,3446,2774
2019-12-31,2800000000,인천광역시,전체,0,60,3,6,3053,3000,2384,2829,180.9,9.3,3200,5088,5088,3053
2019-12-31,2800000000,인천광역시,전체,0,60,3,7,3354,3300,2614,3082,198.7,12.9,3600,6391,6391,3354
2019-12-31,2800000000,인천광역시,전체,0,60,3,8,3951,3900,3268,3700,234.1,15.3,4400,6460,6460,3951
2019-12-31,2800000000,인천광역시,전체,0,60,3,9,4939,4900,4165,4500,292.6,18,5700,6075,6075,4939
2019-12-31,2800000000,인천광역시,전체,0,60,3,10,8233,7200,6644,6017,487.7,23.6,99900,4789,4789,8233
2019-12-31,2800000000,인천광역시,전체,0,60,4,0,2823,2600,2472,2400,163.3,100,99900,207530,213878,2739
2019-12-31,2800000000,인천광역시,전체,0,60,4,1,1728,1800,1501,0,100,1.8,1900,5962,12310,837
2019-12-31,2800000000,인천광역시,전체,0,60,4,2,2017,2000,1772,2000,116.7,8.1,2100,23530,23530,2017
2019-12-31,2800000000,인천광역시,전체,0,60,4,3,2276,2300,2054,2200,131.7,18.2,2400,46881,46881,2276
2019-12-31,2800000000,인천광역시,전체,0,60,4,4,2530,2500,2276,2500,146.4,17.6,2700,40639,40639,2530
2019-12-31,2800000000,인천광역시,전체,0,60,4,5,2764,2800,2387,2700,159.9,15,2900,31842,31842,2764
2019-12-31,2800000000,인천광역시,전체,0,60,4,6,3017,3000,2661,3000,174.5,11.5,3200,22431,22431,3017
2019-12-31,2800000000,인천광역시,전체,0,60,4,7,3354,3300,2751,3200,194.1,7.5,3600,13056,13056,3354
2019-12-31,2800000000,인천광역시,전체,0,60,4,8,3921,3900,3078,3700,226.9,5.6,4400,8394,8394,3921
2019-12-31,2800000000,인천광역시,전체,0,60,4,9,4939,4800,4357,4569,285.7,8.2,5700,9769,9769,4939
2019-12-31,2800000000,인천광역시,전체,0,60,4,10,7559,5700,6679,5700,437.3,6.5,99900,5026,5026,7559
2019-12-31,2800000000,인천광역시,전체,0,70,0,0,2483,2100,2164,2000,143.9,100,99900,115751,121621,2363
2019-12-31,2800000000,인천광역시,전체,0,70,0,1,1725,1800,1542,1361,100,6.1,1900,10118,15988,1092
2019-12-31,2800000000,인천광역시,전체,0,70,0,2,2004,2000,1785,2000,116.2,32.2,2100,46230,46230,2004
2019-12-31,2800000000,인천광역시,전체,0,70,0,3,2254,2300,2036,2200,130.6,14.2,2400,18050,18050,2254
2019-12-31,2800000000,인천광역시,전체,0,70,0,4,2540,2500,2335,2500,147.2,13.5,2700,15314,15314,2540
2019-12-31,2800000000,인천광역시,전체,0,70,0,5,2756,2700,2362,2700,159.8,7.5,2900,7802,7802,2756
2019-12-31,2800000000,인천광역시,전체,0,70,0,6,3031,3000,2572,3000,175.7,5.6,3200,5289,5289,3031
2019-12-31,2800000000,인천광역시,전체,0,70,0,7,3367,3400,2654,3200,195.1,4.8,3600,4115,4115,3367
2019-12-31,2800000000,인천광역시,전체,0,70,0,8,3920,3900,2980,3700,227.2,4.7,4400,3460,3460,3920
2019-12-31,2800000000,인천광역시,전체,0,70,0,9,4967,4900,4220,4600,287.9,6,5700,3497,3497,4967
2019-12-31,2800000000,인천광역시,전체,0,70,0,10,8211,5900,6337,5700,476,5.4,99900,1876,1876,8211
2019-12-31,2800000000,인천광역시,전체,0,70,1,0,3730,3200,2484,2789,219.4,100,99900,8200,8200,3730
2019-12-31,2800000000,인천광역시,전체,0,70,1,1,1700,1700,1059,1225,100,0.1,1900,15,15,1700
2019-12-31,2800000000,인천광역시,전체,0,70,1,2,2001,2000,867,1864,117.7,9.9,2100,1507,1507,2001
2019-12-31,2800000000,인천광역시,전체,0,70,1,3,2280,2300,1026,1861,134.1,1.7,2400,230,230,2280
2019-12-31,2800000000,인천광역시,전체,0,70,1,4,2554,2600,1708,2301,150.2,3.3,2700,396,396,2554
2019-12-31,2800000000,인천광역시,전체,0,70,1,5,2783,2800,2027,2414,163.7,5.1,2900,565,565,2783
2019-12-31,2800000000,인천광역시,전체,0,70,1,6,3048,3000,2413,3000,179.3,11.7,3200,1176,1176,3048
2019-12-31,2800000000,인천광역시,전체,0,70,1,7,3375,3400,2605,3200,198.5,18,3600,1628,1628,3375
2019-12-31,2800000000,인천광역시,전체,0,70,1,8,3883,3800,2463,3600,228.4,15.9,4400,1250,1250,3883
2019-12-31,2800000000,인천광역시,전체,0,70,1,9,5039,5000,3370,4600,296.4,11.9,5700,725,725,5039
2019-12-31,2800000000,인천광역시,전체,0,70,1,10,9677,7200,6198,5900,569.2,22.4,99900,708,708,9677
2019-12-31,2800000000,인천광역시,전체,0,70,2,0,4043,4100,3659,3800,243.5,100,14400,243,243,4043
2019-12-31,2800000000,인천광역시,전체,0,70,2,1,,,,,,,,5,5,
2019-12-31,2800000000,인천광역시,전체,0,70,2,2,2006,2000,1562,2000,120.8,6.7,2100,33,33,2006
2019-12-31,2800000000,인천광역시,전체,0,70,2,3,2250,2250,1693,2150,135.5,2.3,2400,10,10,2250
2019-12-31,2800000000,인천광역시,전체,0,70,2,4,,,,,,,,9,9,
2019-12-31,2800000000,인천광역시,전체,0,70,2,5,,,,,,,,5,5,
2019-12-31,2800000000,인천광역시,전체,0,70,2,6,3041,3000,2747,3000,183.2,5.3,3200,17,17,3041
2019-12-31,2800000000,인천광역시,전체,0,70,2,7,3386,3400,2799,3315,204,4.8,3600,14,14,3386
2019-12-31,2800000000,인천광역시,전체,0,70,2,8,4047,4100,3502,4000,243.8,21.8,4400,53,53,4047
2019-12-31,2800000000,인천광역시,전체,0,70,2,9,5012,5000,4702,4900,301.9,33.7,5700,66,66,5012
2019-12-31,2800000000,인천광역시,전체,0,70,2,10,6587,6500,6477,6200,396.8,20.8,14400,31,31,6587
2019-12-31,2800000000,인천광역시,전체,0,70,3,0,2901,2600,2380,2200,173.6,100,38700,6730,6730,2901
2019-12-31,2800000000,인천광역시,전체,0,70,3,1,1672,1700,1385,1560,100,7.3,1900,855,855,1672
2019-12-31,2800000000,인천광역시,전체,0,70,3,2,1995,2000,1576,1900,119.4,14.6,2100,1427,1427,1995
2019-12-31,2800000000,인천광역시,전체,0,70,3,3,2258,2200,1768,2100,135.1,8.1,2400,698,698,2258
2019-12-31,2800000000,인천광역시,전체,0,70,3,4,2538,2550,2009,2400,151.8,7.9,2700,608,608,2538
2019-12-31,2800000000,인천광역시,전체,0,70,3,5,2783,2800,2326,2700,166.5,7.7,2900,542,542,2783
2019-12-31,2800000000,인천광역시,전체,0,70,3,6,3039,3000,2566,2900,181.8,10.9,3200,702,702,3039
2019-12-31,2800000000,인천광역시,전체,0,70,3,7,3359,3400,2787,3200,200.9,11.5,3600,669,669,3359
2019-12-31,2800000000,인천광역시,전체,0,70,3,8,3927,3900,3343,3700,234.9,11.4,4400,565,565,3927
2019-12-31,2800000000,인천광역시,전체,0,70,3,9,4898,4800,4003,4549,293,11.5,5700,460,460,4898
2019-12-31,2800000000,인천광역시,전체,0,70,3,10,8675,6100,7232,5700,519,9.1,38700,204,204,8675
2019-12-31,2800000000,인천광역시,전체,0,70,4,0,2350,2100,2120,2000,135.8,100,99900,100578,106448,2220
2019-12-31,2800000000,인천광역시,전체,0,70,4,1,1730,1800,1557,1329,100,6.8,1900,9243,15113,1058
2019-12-31,2800000000,인천광역시,전체,0,70,4,2,2005,2000,1824,2000,115.8,36.7,2100,43263,43263,2005
2019-12-31,2800000000,인천광역시,전체,0,70,4,3,2253,2300,2060,2200,130.2,16.3,2400,17112,17112,2253
2019-12-31,2800000000,인천광역시,전체,0,70,4,4,2540,2500,2366,2500,146.8,15.4,2700,14301,14301,2540
2019-12-31,2800000000,인천광역시,전체,0,70,4,5,2752,2700,2393,2700,159,7.8,2900,6690,6690,2752
2019-12-31,2800000000,인천광역시,전체,0,70,4,6,3024,3000,2628,3000,174.7,4.3,3200,3394,3394,3024
2019-12-31,2800000000,인천광역시,전체,0,70,4,7,3362,3400,2648,3300,194.3,2.6,3600,1804,1804,3362
2019-12-31,2800000000,인천광역시,전체,0,70,4,8,3942,3900,3241,3800,227.8,2.7,4400,1592,1592,3942
2019-12-31,2800000000,인천광역시,전체,0,70,4,9,4956,4900,4525,4656,286.4,4.7,5700,2246,2246,4956
2019-12-31,2800000000,인천광역시,전체,0,70,4,10,7052,5700,6243,5700,407.6,2.8,99900,933,933,7052
2019-12-31,2800000000,인천광역시,전체,0,80,0,0,1658,1500,1432,1500,110.2,100,61900,31260,35482,1461
