시군구명,성별,연령,직업구분,소득분위,평균소득,평균소비,,,,,,,,
강화군,1,30,1,6,2757,23051,,,,,,,,
강화군,1,30,1,7,2986,25037,,,,,,,,
강화군,1,30,1,8,3384,32474,,,,,,,,
강화군,1,30,1,9,3967,42602,,,,,,,,
강화군,1,30,1,10,6494,51564,,,,,,,,
강화군,1,30,2,0,4152,24662,,,,,,,,
강화군,1,30,2,1,,,,,,,,,,
강화군,1,30,2,4,,,,,,,,,,
강화군,1,30,2,5,,,,,,,,,,
강화군,1,30,2,6,,,,,,,,,,
강화군,1,30,2,7,,,,,,,,,,
강화군,1,30,2,8,,,,,,,,,,
강화군,1,30,2,9,4039,24303,,,,,,,,
강화군,1,30,2,10,6213,34817,,,,,,,,
강화군,1,30,3,0,3807,19080,,,,,,,,
강화군,1,30,3,1,1358,14020,,,,,,,,
강화군,1,30,3,2,1801,11065,,,,,,,,
강화군,1,30,3,3,2085,13955,,,,,,,,
강화군,1,30,3,4,2309,17280,,,,,,,,
강화군,1,30,3,5,2558,17562,,,,,,,,
강화군,1,30,3,6,2758,24472,,,,,,,,
강화군,1,30,3,7,3011,22938,,,,,,,,
강화군,1,30,3,8,3363,24051,,,,,,,,
강화군,1,30,3,9,4042,27564,,,,,,,,
강화군,1,30,3,10,24570,30577,,,,,,,,
강화군,1,30,4,0,3422,12202,,,,,,,,
강화군,1,30,4,1,1300,13111,,,,,,,,
강화군,1,30,4,2,1864,5567,,,,,,,,
강화군,1,30,4,3,2092,6675,,,,,,,,
강화군,1,30,4,4,2309,9037,,,,,,,,
강화군,1,30,4,5,2550,14807,,,,,,,,
강화군,1,30,4,6,2761,18527,,,,,,,,
강화군,1,30,4,7,2989,25015,,,,,,,,
강화군,1,30,4,8,3340,29262,,,,,,,,
강화군,1,30,4,9,4072,39191,,,,,,,,
강화군,1,30,4,10,60220,26442,,,,,,,,
강화군,1,40,0,0,3681,18412,,,,,,,,
강화군,1,40,0,1,1213,17320,,,,,,,,
강화군,1,40,0,2,1832,18825,,,,,,,,
강화군,1,40,0,3,2095,13756,,,,,,,,
강화군,1,40,0,4,2340,9275,,,,,,,,
강화군,1,40,0,5,2553,7722,,,,,,,,
강화군,1,40,0,6,2760,13386,,,,,,,,
강화군,1,40,0,7,3011,16943,,,,,,,,
강화군,1,40,0,8,3360,20051,,,,,,,,
강화군,1,40,0,9,4059,27220,,,,,,,,
강화군,1,40,0,10,8900,34178,,,,,,,,
강화군,1,40,1,0,5481,27078,,,,,,,,
강화군,1,40,1,1,1192,25177,,,,,,,,
강화군,1,40,1,2,1805,31438,,,,,,,,
강화군,1,40,1,3,2090,19790,,,,,,,,
강화군,1,40,1,4,2335,22401,,,,,,,,
강화군,1,40,1,5,2535,19309,,,,,,,,
강화군,1,40,1,6,2761,18215,,,,,,,,
강화군,1,40,1,7,3036,17689,,,,,,,,
강화군,1,40,1,8,3366,16758,,,,,,,,
강화군,1,40,1,9,4016,29773,,,,,,,,
강화군,1,40,1,10,19841,56231,,,,,,,,
강화군,1,40,2,0,5891,34113,,,,,,,,
강화군,1,40,2,4,,,,,,,,,,
강화군,1,40,2,5,,,,,,,,,,
강화군,1,40,2,6,,,,,,,,,,
강화군,1,40,2,7,,,,,,,,,,
강화군,1,40,2,8,,,,,,,,,,
강화군,1,40,2,9,4217,16967,,,,,,,,
강화군,1,40,2,10,7111,40605,,,,,,,,
강화군,1,40,3,0,3715,20350,,,,,,,,
강화군,1,40,3,1,1206,20005,,,,,,,,
강화군,1,40,3,2,1840,11815,,,,,,,,
강화군,1,40,3,3,2097,16123,,,,,,,,
강화군,1,40,3,4,2318,11181,,,,,,,,
강화군,1,40,3,5,2549,11512,,,,,,,,
강화군,1,40,3,6,2763,16573,,,,,,,,
강화군,1,40,3,7,3012,15877,,,,,,,,
강화군,1,40,3,8,3377,19492,,,,,,,,
강화군,1,40,3,9,4083,24290,,,,,,,,
강화군,1,40,3,10,5860,28087,,,,,,,,
강화군,1,40,4,0,2892,12556,,,,,,,,
강화군,1,40,4,1,1233,13218,,,,,,,,
강화군,1,40,4,2,1850,11622,,,,,,,,
강화군,1,40,4,3,2095,10486,,,,,,,,
강화군,1,40,4,4,2350,7364,,,,,,,,
강화군,1,40,4,5,2554,6385,,,,,,,,
강화군,1,40,4,6,2759,11270,,,,,,,,
강화군,1,40,4,7,3004,17691,,,,,,,,
강화군,1,40,4,8,3330,26629,,,,,,,,
강화군,1,40,4,9,4047,31725,,,,,,,,
강화군,1,40,4,10,8327,25354,,,,,,,,
강화군,1,50,0,0,3595,14985,,,,,,,,
강화군,1,50,0,1,1199,12911,,,,,,,,
강화군,1,50,0,2,1810,10494,,,,,,,,
강화군,1,50,0,3,2086,10460,,,,,,,,
강화군,1,50,0,4,2356,5835,,,,,,,,
강화군,1,50,0,5,2551,6269,,,,,,,,
강화군,1,50,0,6,2757,8970,,,,,,,,
강화군,1,50,0,7,3017,13134,,,,,,,,
강화군,1,50,0,8,3365,13854,,,,,,,,
강화군,1,50,0,9,4023,19645,,,,,,,,
강화군,1,50,0,10,7528,31991,,,,,,,,
강화군,1,50,1,0,4260,23939,,,,,,,,
강화군,1,50,1,1,1241,21050,,,,,,,,
강화군,1,50,1,2,1847,20171,,,,,,,,
강화군,1,50,1,3,2042,19728,,,,,,,,
강화군,1,50,1,4,2339,10726,,,,,,,,
강화군,1,50,1,5,2524,16057,,,,,,,,
강화군,1,50,1,6,2763,16987,,,,,,,,
강화군,1,50,1,7,3034,14632,,,,,,,,
강화군,1,50,1,8,3392,12346,,,,,,,,
강화군,1,50,1,9,3943,20023,,,,,,,,
강화군,1,50,1,10,9150,59992,,,,,,,,
강화군,1,50,2,0,7030,22072,,,,,,,,
강화군,1,50,2,7,,,,,,,,,,
강화군,1,50,2,8,,,,,,,,,,
강화군,1,50,2,9,,,,,,,,,,
강화군,1,50,2,10,7518,21449,,,,,,,,
강화군,1,50,3,0,4392,18633,,,,,,,,
강화군,1,50,3,1,1137,21475,,,,,,,,
강화군,1,50,3,2,1830,11953,,,,,,,,
강화군,1,50,3,3,2057,15946,,,,,,,,
강화군,1,50,3,4,2352,9830,,,,,,,,
강화군,1,50,3,5,2565,8300,,,,,,,,
강화군,1,50,3,6,2776,10528,,,,,,,,
강화군,1,50,3,7,3011,14233,,,,,,,,
강화군,1,50,3,8,3386,14543,,,,,,,,
강화군,1,50,3,9,4103,18197,,,,,,,,
강화군,1,50,3,10,6567,24854,,,,,,,,
강화군,1,50,4,0,2967,9649,,,,,,,,
강화군,1,50,4,1,1199,8795,,,,,,,,
강화군,1,50,4,2,1793,7342,,,,,,,,
강화군,1,50,4,3,2104,7339,,,,,,,,
강화군,1,50,4,4,2357,5343,,,,,,,,
강화군,1,50,4,5,2550,5772,,,,,,,,
강화군,1,50,4,6,2754,8269,,,,,,,,
강화군,1,50,4,7,3015,11848,,,,,,,,
강화군,1,50,4,8,3327,15701,,,,,,,,
강화군,1,50,4,9,4022,21721,,,,,,,,
강화군,1,50,4,10,8268,21304,,,,,,,,
강화군,1,60,0,0,2986,9763,,,,,,,,
강화군,1,60,0,1,1220,8305,,,,,,,,
강화군,1,60,0,2,1863,4360,,,,,,,,
강화군,1,60,0,3,2082,4642,,,,,,,,
강화군,1,60,0,4,2309,5432,,,,,,,,
강화군,1,60,0,5,2548,7817,,,,,,,,
강화군,1,60,0,6,2766,9079,,,,,,,,
강화군,1,60,0,7,3012,11040,,,,,,,,
강화군,1,60,0,8,3355,12359,,,,,,,,
강화군,1,60,0,9,4052,22511,,,,,,,,
강화군,1,60,0,10,8865,21856,,,,,,,,
강화군,1,60,1,0,4342,18631,,,,,,,,
강화군,1,60,1,1,1210,12992,,,,,,,,
강화군,1,60,1,2,,,,,,,,,,
강화군,1,60,1,3,2055,11556,,,,,,,,
강화군,1,60,1,4,,,,,,,,,,
강화군,1,60,1,5,2521,16360,,,,,,,,
강화군,1,60,1,6,2803,9556,,,,,,,,
강화군,1,60,1,7,3022,11181,,,,,,,,
강화군,1,60,1,8,3362,10518,,,,,,,,
강화군,1,60,1,9,3953,30706,,,,,,,,
강화군,1,60,1,10,10762,29498,,,,,,,,
강화군,1,60,2,0,4218,15345,,,,,,,,
강화군,1,60,2,1,,,,,,,,,,
강화군,1,60,2,2,,,,,,,,,,
강화군,1,60,2,6,,,,,,,,,,
강화군,1,60,2,8,,,,,,,,,,
강화군,1,60,2,9,,,,,,,,,,
강화군,1,60,2,10,,,,,,,,,,
강화군,1,60,3,0,3601,14671,,,,,,,,
강화군,1,60,3,1,1223,12841,,,,,,,,
강화군,1,60,3,2,1838,8342,,,,,,,,
강화군,1,60,3,3,2065,7804,,,,,,,,
강화군,1,60,3,4,2318,7441,,,,,,,,
강화군,1,60,3,5,2559,13546,,,,,,,,
강화군,1,60,3,6,2768,10040,,,,,,,,
강화군,1,60,3,7,3022,14578,,,,,,,,
강화군,1,60,3,8,3377,12394,,,,,,,,
강화군,1,60,3,9,4107,16065,,,,,,,,
강화군,1,60,3,10,6447,23017,,,,,,,,
강화군,1,60,4,0,2588,6791,,,,,,,,
강화군,1,60,4,1,1221,7100,,,,,,,,
강화군,1,60,4,2,1865,3803,,,,,,,,
강화군,1,60,4,3,2083,4419,,,,,,,,
강화군,1,60,4,4,2308,5211,,,,,,,,
강화군,1,60,4,5,2549,6750,,,,,,,,
강화군,1,60,4,6,2762,8848,,,,,,,,
강화군,1,60,4,7,3003,9555,,,,,,,,
강화군,1,60,4,8,3338,15214,,,,,,,,
강화군,1,60,4,9,4137,16020,,,,,,,,
강화군,1,60,4,10,9088,13289,,,,,,,,
강화군,1,70,0,0,2245,4318,,,,,,,,
강화군,1,70,0,1,1235,3949,,,,,,,,
강화군,1,70,0,2,1871,2413,,,,,,,,
강화군,1,70,0,3,2028,3024,,,,,,,,
강화군,1,70,0,4,2303,4818,,,,,,,,
강화군,1,70,0,5,2543,8502,,,,,,,,
강화군,1,70,0,6,2751,6099,,,,,,,,
강화군,1,70,0,7,3002,7975,,,,,,,,
강화군,1,70,0,8,3313,7324,,,,,,,,
강화군,1,70,0,9,4144,14896,,,,,,,,
강화군,1,70,0,10,7221,16520,,,,,,,,
강화군,1,70,1,0,3300,10151,,,,,,,,
강화군,1,70,1,1,1247,9212,,,,,,,,
강화군,1,70,1,2,1893,10461,,,,,,,,
강화군,1,70,1,3,2007,6902,,,,,,,,
강화군,1,70,1,4,,,,,,,,,,
강화군,1,70,1,5,,,,,,,,,,
강화군,1,70,1,6,2800,8037,,,,,,,,
강화군,1,70,1,7,2986,7324,,,,,,,,
강화군,1,70,1,8,3300,7131,,,,,,,,
강화군,1,70,1,9,3979,10833,,,,,,,,
강화군,1,70,1,10,7954,24914,,,,,,,,
강화군,1,70,2,0,,,,,,,,,,
강화군,1,70,2,4,,,,,,,,,,
강화군,1,70,2,9,,,,,,,,,,
강화군,1,70,3,0,2593,10251,,,,,,,,
강화군,1,70,3,1,,,,,,,,,,
강화군,1,70,3,2,1786,5905,,,,,,,,
강화군,1,70,3,3,2060,5284,,,,,,,,
강화군,1,70,3,4,,,,,,,,,,
강화군,1,70,3,5,,,,,,,,,,
강화군,1,70,3,6,,,,,,,,,,
강화군,1,70,3,7,,,,,,,,,,
강화군,1,70,3,8,,,,,,,,,,
강화군,1,70,3,9,4330,26600,,,,,,,,
강화군,1,70,3,10,,,,,,,,,,
강화군,1,70,4,0,2125,3446,,,,,,,,
강화군,1,70,4,1,1225,3347,,,,,,,,
강화군,1,70,4,2,1873,2195,,,,,,,,
강화군,1,70,4,3,2029,2814,,,,,,,,
강화군,1,70,4,4,2302,4438,,,,,,,,
강화군,1,70,4,5,2543,8195,,,,,,,,
강화군,1,70,4,6,2726,3527,,,,,,,,
강화군,1,70,4,7,3011,8416,,,,,,,,
강화군,1,70,4,8,3350,8125,,,,,,,,
강화군,1,70,4,9,4202,14205,,,,,,,,
강화군,1,70,4,10,6564,5324,,,,,,,,
강화군,1,80,0,0,1562,1874,,,,,,,,
강화군,1,80,0,1,1480,1835,,,,,,,,
강화군,1,80,0,2,1875,1685,,,,,,,,
강화군,1,80,0,3,2020,2236,,,,,,,,
강화군,1,80,0,4,,,,,,,,,,
강화군,1,80,0,5,,,,,,,,,,
강화군,1,80,0,6,,,,,,,,,,
강화군,1,80,0,7,,,,,,,,,,
강화군,1,80,0,8,,,,,,,,,,
강화군,1,80,0,9,,,,,,,,,,
강화군,1,80,0,10,,,,,,,,,,
강화군,1,80,1,0,2230,7920,,,,,,,,
강화군,1,80,1,1,1484,7694,,,,,,,,
강화군,1,80,1,10,,,,,,,,,,
강화군,1,80,3,0,,,,,,,,,,
강화군,1,80,3,1,,,,,,,,,,
강화군,1,80,3,3,,,,,,,,,,
강화군,1,80,4,0,1540,1607,,,,,,,,
강화군,1,80,4,1,1480,1590,,,,,,,,
강화군,1,80,4,2,1875,1685,,,,,,,,
강화군,1,80,4,3,,,,,,,,,,
강화군,1,80,4,4,,,,,,,,,,
강화군,1,80,4,5,,,,,,,,,,
강화군,1,80,4,6,,,,,,,,,,
강화군,1,80,4,7,,,,,,,,,,
강화군,1,80,4,8,,,,,,,,,,
강화군,1,80,4,9,,,,,,,,,,
강화군,1,80,4,10,,,,,,,,,,
강화군,1,90,0,0,,2138,,,,,,,,
강화군,1,90,0,1,,2138,,,,,,,,
강화군,1,90,4,0,,2138,,,,,,,,
강화군,1,90,4,1,,2138,,,,,,,,
강화군,2,0,0,0,2582,11364,,,,,,,,
강화군,2,0,0,1,1392,7987,,,,,,,,
강화군,2,0,0,2,1822,6114,,,,,,,,
강화군,2,0,0,3,2065,7193,,,,,,,,
강화군,2,0,0,4,2325,7730,,,,,,,,
강화군,2,0,0,5,2547,8182,,,,,,,,
강화군,2,0,0,6,2758,11832,,,,,,,,
강화군,2,0,0,7,3005,16652,,,,,,,,
강화군,2,0,0,8,3357,17941,,,,,,,,
강화군,2,0,0,9,4003,26529,,,,,,,,
강화군,2,0,0,10,6800,35575,,,,,,,,
강화군,2,0,1,0,3657,22467,,,,,,,,
강화군,2,0,1,1,1252,24718,,,,,,,,
강화군,2,0,1,2,1831,21677,,,,,,,,
강화군,2,0,1,3,2021,17841,,,,,,,,
강화군,2,0,1,4,2366,18705,,,,,,,,
강화군,2,0,1,5,2540,19156,,,,,,,,
강화군,2,0,1,6,2779,15673,,,,,,,,
강화군,2,0,1,7,3021,16768,,,,,,,,
강화군,2,0,1,8,3396,14664,,,,,,,,
강화군,2,0,1,9,3938,26480,,,,,,,,
강화군,2,0,1,10,7846,47540,,,,,,,,
강화군,2,0,2,0,4279,22102,,,,,,,,
강화군,2,0,2,1,,,,,,,,,,
강화군,2,0,2,2,,,,,,,,,,
강화군,2,0,2,3,,,,,,,,,,
강화군,2,0,2,4,,,,,,,,,,
강화군,2,0,2,5,,,,,,,,,,
강화군,2,0,2,6,,,,,,,,,,
강화군,2,0,2,7,,,,,,,,,,
강화군,2,0,2,8,3400,15960,,,,,,,,
강화군,2,0,2,9,4144,18378,,,,,,,,
강화군,2,0,2,10,5852,26528,,,,,,,,
강화군,2,0,3,0,2817,16959,,,,,,,,
강화군,2,0,3,1,1331,13089,,,,,,,,
강화군,2,0,3,2,1806,14228,,,,,,,,
강화군,2,0,3,3,2072,15066,,,,,,,,
강화군,2,0,3,4,2325,13371,,,,,,,,
강화군,2,0,3,5,2560,13282,,,,,,,,
강화군,2,0,3,6,2765,12647,,,,,,,,
강화군,2,0,3,7,3005,15174,,,,,,,,
강화군,2,0,3,8,3364,20023,,,,,,,,
강화군,2,0,3,9,4033,23850,,,,,,,,
강화군,2,0,3,10,5759,31001,,,,,,,,
강화군,2,0,4,0,2372,8028,,,,,,,,
강화군,2,0,4,1,1427,5015,,,,,,,,
강화군,2,0,4,2,1824,4762,,,,,,,,
강화군,2,0,4,3,2066,5754,,,,,,,,
강화군,2,0,4,4,2325,6706,,,,,,,,
강화군,2,0,4,5,2546,7222,,,,,,,,
강화군,2,0,4,6,2755,11005,,,,,,,,
강화군,2,0,4,7,3001,17451,,,,,,,,
강화군,2,0,4,8,3305,21418,,,,,,,,
강화군,2,0,4,9,4049,31123,,,,,,,,
강화군,2,0,4,10,7372,27489,,,,,,,,
강화군,2,15,0,0,1798,1820,,,,,,,,
강화군,2,15,0,1,1508,1222,,,,,,,,
강화군,2,15,0,2,1777,2477,,,,,,,,
강화군,2,15,0,3,,,,,,,,,,
강화군,2,15,0,4,2286,94,,,,,,,,
강화군,2,15,2,0,,,,,,,,,,
강화군,2,15,2,3,,,,,,,,,,
강화군,2,15,3,0,,,,,,,,,,
강화군,2,15,3,1,,,,,,,,,,
강화군,2,15,4,0,1802,1771,,,,,,,,
강화군,2,15,4,1,1511,1116,,,,,,,,
강화군,2,15,4,2,1777,2477,,,,,,,,
강화군,2,15,4,3,,,,,,,,,,
강화군,2,15,4,4,2286,94,,,,,,,,
강화군,2,20,0,0,1857,8741,,,,,,,,
강화군,2,20,0,1,1443,7582,,,,,,,,
강화군,2,20,0,2,1791,6428,,,,,,,,
강화군,2,20,0,3,2065,13202,,,,,,,,
강화군,2,20,0,4,2294,17449,,,,,,,,
강화군,2,20,0,5,2530,20242,,,,,,,,
강화군,2,20,0,6,2748,21141,,,,,,,,
강화군,2,20,0,7,2960,23565,,,,,,,,
강화군,2,20,0,8,3411,25132,,,,,,,,
강화군,2,20,0,9,,,,,,,,,,
강화군,2,20,0,10,,,,,,,,,,
강화군,2,20,1,0,3079,32295,,,,,,,,
강화군,2,20,1,1,,,,,,,,,,
강화군,2,20,1,2,,,,,,,,,,
강화군,2,20,1,3,,,,,,,,,,
강화군,2,20,1,4,,,,,,,,,,
강화군,2,20,1,5,,,,,,,,,,
강화군,2,20,1,6,,,,,,,,,,
강화군,2,20,1,7,,,,,,,,,,
강화군,2,20,1,8,,,,,,,,,,
강화군,2,20,1,9,,,,,,,,,,
강화군,2,20,1,10,,,,,,,,,,
강화군,2,20,2,0,2727,15045,,,,,,,,
강화군,2,20,2,1,,,,,,,,,,
강화군,2,20,2,3,,,,,,,,,,
강화군,2,20,2,4,,,,,,,,,,
강화군,2,20,2,5,,,,,,,,,,
강화군,2,20,2,9,,,,,,,,,,
강화군,2,20,2,10,,,,,,,,,,
강화군,2,20,3,0,1826,13431,,,,,,,,
강화군,2,20,3,1,1343,9957,,,,,,,,
강화군,2,20,3,2,1774,14751,,,,,,,,
강화군,2,20,3,3,2077,15004,,,,,,,,
강화군,2,20,3,4,2321,15370,,,,,,,,
강화군,2,20,3,5,2538,18528,,,,,,,,
강화군,2,20,3,6,2736,17638,,,,,,,,
강화군,2,20,3,7,,,,,,,,,,
강화군,2,20,3,8,3415,22046,,,,,,,,
강화군,2,20,3,9,,,,,,,,,,
강화군,2,20,3,10,,,,,,,,,,
강화군,2,20,4,0,1829,6882,,,,,,,,
강화군,2,20,4,1,1515,5578,,,,,,,,
강화군,2,20,4,2,1793,5688,,,,,,,,
강화군,2,20,4,3,2064,12274,,,,,,,,
강화군,2,20,4,4,2281,20373,,,,,,,,
강화군,2,20,4,5,2506,27561,,,,,,,,
강화군,2,20,4,6,,,,,,,,,,
강화군,2,20,4,7,,,,,,,,,,
강화군,2,20,4,8,,,,,,,,,,
강화군,2,20,4,9,,,,,,,,,,
강화군,2,20,4,10,,,,,,,,,,
강화군,2,30,0,0,2447,15590,,,,,,,,
강화군,2,30,0,1,1384,12210,,,,,,,,
강화군,2,30,0,2,1845,11036,,,,,,,,
강화군,2,30,0,3,2090,9883,,,,,,,,
강화군,2,30,0,4,2310,10077,,,,,,,,
강화군,2,30,0,5,2538,17402,,,,,,,,
강화군,2,30,0,6,2757,21954,,,,,,,,
강화군,2,30,0,7,2986,25831,,,,,,,,
강화군,2,30,0,8,3356,26528,,,,,,,,
강화군,2,30,0,9,3992,35369,,,,,,,,
강화군,2,30,0,10,5553,38876,,,,,,,,
강화군,2,30,1,0,2977,28349,,,,,,,,
강화군,2,30,1,1,,,,,,,,,,
강화군,2,30,1,2,,,,,,,,,,
강화군,2,30,1,3,,,,,,,,,,
강화군,2,30,1,4,2350,20002,,,,,,,,
강화군,2,30,1,5,2554,22329,,,,,,,,
강화군,2,30,1,6,2766,18333,,,,,,,,
강화군,2,30,1,7,2990,27243,,,,,,,,
강화군,2,30,1,8,3371,27153,,,,,,,,
강화군,2,30,1,9,3956,43717,,,,,,,,
강화군,2,30,1,10,,,,,,,,,,
강화군,2,30,2,0,3893,30556,,,,,,,,
강화군,2,30,2,1,,,,,,,,,,
강화군,2,30,2,2,,,,,,,,,,
강화군,2,30,2,3,,,,,,,,,,
강화군,2,30,2,4,,,,,,,,,,
강화군,2,30,2,5,,,,,,,,,,
강화군,2,30,2,6,,,,,,,,,,
강화군,2,30,2,8,,,,,,,,,,
강화군,2,30,2,9,,,,,,,,,,
강화군,2,30,2,10,,,,,,,,,,
강화군,2,30,3,0,2434,18616,,,,,,,,
강화군,2,30,3,1,1402,11259,,,,,,,,
강화군,2,30,3,2,1829,14141,,,,,,,,
강화군,2,30,3,3,2078,16134,,,,,,,,
강화군,2,30,3,4,2326,17992,,,,,,,,
강화군,2,30,3,5,2545,20100,,,,,,,,
강화군,2,30,3,6,2757,21127,,,,,,,,
강화군,2,30,3,7,2998,24424,,,,,,,,
강화군,2,30,3,8,3347,23616,,,,,,,,
강화군,2,30,3,9,3976,31649,,,,,,,,
강화군,2,30,3,10,5462,29756,,,,,,,,
강화군,2,30,4,0,2355,11663,,,,,,,,
강화군,2,30,4,1,1321,11706,,,,,,,,
강화군,2,30,4,2,1873,7367,,,,,,,,
강화군,2,30,4,3,2097,7000,,,,,,,,
강화군,2,30,4,4,2306,8212,,,,,,,,
강화군,2,30,4,5,2535,15666,,,,,,,,
강화군,2,30,4,6,2755,23819,,,,,,,,
강화군,2,30,4,7,2971,27617,,,,,,,,
강화군,2,30,4,8,3352,35065,,,,,,,,
강화군,2,30,4,9,4029,40518,,,,,,,,
강화군,2,30,4,10,,,,,,,,,,
강화군,2,40,0,0,3022,16104,,,,,,,,
강화군,2,40,0,1,1223,15102,,,,,,,,
강화군,2,40,0,2,1821,18445,,,,,,,,
강화군,2,40,0,3,2077,13457,,,,,,,,
강화군,2,40,0,4,2342,9030,,,,,,,,
강화군,2,40,0,5,2550,7688,,,,,,,,
강화군,2,40,0,6,2764,12037,,,,,,,,
강화군,2,40,0,7,3012,17571,,,,,,,,
강화군,2,40,0,8,3355,20832,,,,,,,,
강화군,2,40,0,9,4014,29733,,,,,,,,
강화군,2,40,0,10,6219,34190,,,,,,,,
강화군,2,40,1,0,3811,26169,,,,,,,,
강화군,2,40,1,1,1240,23314,,,,,,,,
강화군,2,40,1,2,,,,,,,,,,
강화군,2,40,1,3,,,,,,,,,,
강화군,2,40,1,4,,,,,,,,,,
강화군,2,40,1,5,2555,16575,,,,,,,,
강화군,2,40,1,6,,,,,,,,,,
강화군,2,40,1,7,3037,19309,,,,,,,,
강화군,2,40,1,8,3402,17871,,,,,,,,
강화군,2,40,1,9,3933,31011,,,,,,,,
강화군,2,40,1,10,7563,46611,,,,,,,,
강화군,2,40,2,0,5213,23570,,,,,,,,
강화군,2,40,2,6,,,,,,,,,,
강화군,2,40,2,7,,,,,,,,,,
강화군,2,40,2,8,,,,,,,,,,
강화군,2,40,2,9,,,,,,,,,,
강화군,2,40,2,10,5912,25460,,,,,,,,
강화군,2,40,3,0,3236,19257,,,,,,,,
강화군,2,40,3,1,1209,20584,,,,,,,,
강화군,2,40,3,2,1808,16080,,,,,,,,
강화군,2,40,3,3,2071,14226,,,,,,,,
강화군,2,40,3,4,2329,10212,,,,,,,,
강화군,2,40,3,5,2565,12922,,,,,,,,
강화군,2,40,3,6,2769,12859,,,,,,,,
강화군,2,40,3,7,3011,14682,,,,,,,,
강화군,2,40,3,8,3361,21433,,,,,,,,
강화군,2,40,3,9,4072,26090,,,,,,,,
강화군,2,40,3,10,5661,30251,,,,,,,,
강화군,2,40,4,0,2708,11885,,,,,,,,
강화군,2,40,4,1,1236,10285,,,,,,,,
강화군,2,40,4,2,1836,14733,,,,,,,,
강화군,2,40,4,3,2082,10957,,,,,,,,
강화군,2,40,4,4,2345,8452,,,,,,,,
강화군,2,40,4,5,2548,6897,,,,,,,,
강화군,2,40,4,6,2760,11463,,,,,,,,
강화군,2,40,4,7,3005,19050,,,,,,,,
강화군,2,40,4,8,3302,23936,,,,,,,,
강화군,2,40,4,9,4004,37850,,,,,,,,
강화군,2,40,4,10,6393,34717,,,,,,,,
강화군,2,50,0,0,3019,12744,,,,,,,,
강화군,2,50,0,1,1253,13427,,,,,,,,
강화군,2,50,0,2,1815,15246,,,,,,,,
강화군,2,50,0,3,2059,10884,,,,,,,,
강화군,2,50,0,4,2359,6674,,,,,,,,
강화군,2,50,0,5,2554,6621,,,,,,,,
강화군,2,50,0,6,2756,9095,,,,,,,,
강화군,2,50,0,7,3011,13707,,,,,,,,
강화군,2,50,0,8,3359,15823,,,,,,,,
강화군,2,50,0,9,3979,23577,,,,,,,,
강화군,2,50,0,10,7304,34849,,,,,,,,
강화군,2,50,1,0,3910,21594,,,,,,,,
강화군,2,50,1,1,1213,21226,,,,,,,,
강화군,2,50,1,2,1838,17583,,,,,,,,
강화군,2,50,1,3,2000,20974,,,,,,,,
강화군,2,50,1,4,2382,26171,,,,,,,,
강화군,2,50,1,5,2506,23690,,,,,,,,
강화군,2,50,1,6,2778,15855,,,,,,,,
강화군,2,50,1,7,3032,14066,,,,,,,,
강화군,2,50,1,8,3418,14177,,,,,,,,
강화군,2,50,1,9,3920,23381,,,,,,,,
강화군,2,50,1,10,8787,46338,,,,,,,,
강화군,2,50,2,0,4929,20723,,,,,,,,
강화군,2,50,2,5,,,,,,,,,,
강화군,2,50,2,7,,,,,,,,,,
강화군,2,50,2,8,,,,,,,,,,
강화군,2,50,2,9,,,,,,,,,,
강화군,2,50,2,10,5540,22935,,,,,,,,
강화군,2,50,3,0,3207,14709,,,,,,,,
강화군,2,50,3,1,1270,19644,,,,,,,,
강화군,2,50,3,2,1773,15560,,,,,,,,
강화군,2,50,3,3,2038,16481,,,,,,,,
강화군,2,50,3,4,2335,15674,,,,,,,,
강화군,2,50,3,5,2575,7987,,,,,,,,
강화군,2,50,3,6,2767,8191,,,,,,,,
강화군,2,50,3,7,3004,10651,,,,,,,,
강화군,2,50,3,8,3360,16051,,,,,,,,
강화군,2,50,3,9,4004,19621,,,,,,,,
강화군,2,50,3,10,6072,23984,,,,,,,,
강화군,2,50,4,0,2743,9751,,,,,,,,
강화군,2,50,4,1,1258,9446,,,,,,,,
강화군,2,50,4,2,1830,14311,,,,,,,,
강화군,2,50,4,3,2070,8747,,,,,,,,
강화군,2,50,4,4,2359,5676,,,,,,,,
강화군,2,50,4,5,2553,6259,,,,,,,,
강화군,2,50,4,6,2751,8913,,,,,,,,
강화군,2,50,4,7,3009,15025,,,,,,,,
강화군,2,50,4,8,3297,18473,,,,,,,,
강화군,2,50,4,9,4025,29346,,,,,,,,
강화군,2,50,4,10,6780,31874,,,,,,,,
강화군,2,60,0,0,2600,8948,,,,,,,,
강화군,2,60,0,1,1263,10960,,,,,,,,
강화군,2,60,0,2,1865,4370,,,,,,,,
강화군,2,60,0,3,2089,4457,,,,,,,,
강화군,2,60,0,4,2313,5405,,,,,,,,
강화군,2,60,0,5,2544,6805,,,,,,,,
강화군,2,60,0,6,2764,11091,,,,,,,,
강화군,2,60,0,7,2995,14621,,,,,,,,
강화군,2,60,0,8,3367,14154,,,,,,,,
강화군,2,60,0,9,4055,24100,,,,,,,,
강화군,2,60,0,10,7418,40199,,,,,,,,
강화군,2,60,1,0,3517,19452,,,,,,,,
강화군,2,60,1,1,1218,30609,,,,,,,,
강화군,2,60,1,2,,,,,,,,,,
