cus_tpc,ag_cnm,sex_dsc,jobnm,waa_provnm,gen_cwnm,sal_gugan,sum_sal,nps_am,mil_am,tp_am,geps_am,rvgtp_bac,rvgtp_bcsr_isrfe_aam,dffm_bac,ts_bac,be_bac,dffm_bcsr_isrfe_aam,frnd_bac,hh_am,gagye_am,dambo_am,gagye_ovd,dambo_ovd,jutaek_bac,sinyoung_bac,gita_bac,ejubi_bac,jungdogem_bac,jangem_bac,jutaekdambo_bac,jensaejagem_bac,jutaekgita_bac,woorsy_bac,gitasiny_bac,gitadambo_bac,jutaek_ovd,sinyoung_ovd,gita_ovd,ejubi_ovd,jungdogem_ovd,jangem_ovd,jutaekdambo_ovd,jensaejagem_ovd,jutaekgita_ovd,woorsy_ovd,gitasiny_ovd,gitadambo_ovd,ccd_us_cn,crdsel_us_cn,ocepay_us_cn,dome_ocepay_us_cn,fr_ocepay_us_cn,ist_us_cn,nint_ist_us_cn,chsv_us_cn,cdln_us_cn,chk_cd_us_cn,chk_cd_ocepay_us_cn,dome_chk_cd_ocepay_us_cn,fr_chk_cd_ocepay_us_cn,ltpy_traf_us_cn,hips_us_cn,msf_cd_us_am,fam_cd_us_am,ccd_us_am,crdsel_us_am,ocepay_us_am,dome_ocepay_us_am,fr_ocepay_us_am,ist_us_am,nint_ist_us_am,chsv_us_am,cdln_us_am,chk_cd_us_am,chk_cd_ocepay_us_am,dome_chk_cd_ocepay_us_am,fr_chk_cd_ocepay_us_am,ltpy_traf_us_am,hips_us_am
1,30대,1,회사원,인천,부평구,200만원미만,56052.42307,4883.666667,0,0,0,690470.4862,46143.87202,278091.8908,147541.5076,48279.78274,4562.934524,900651.7237,596003.3036,14260264.79,13956303.84,89452.8982,81380.6509,11064250.81,299703.5637,2896310.422,140604.1667,3214366.815,953343.8662,3276196.285,1538159.97,1941579.704,63788.19196,235915.3717,2896310.422,62333.03185,8072.247321,19047.61905,0,0,0,18022.12872,0,44310.90313,0,8072.247321,19047.61905,3.883407739,3.869630458,3.8015749,3.671316962,0.025198411,0.06805555,0.057552077,0.011743551,0.002033729,2.71187996,2.71187996,2.697631449,0.014248509,0.134548609,0.124652775,185362.6209,775.845623,130878.2685,114338.0899,94993.5214,91874.56802,1053.971181,19344.56851,14762.32685,6819.196429,9720.982143,56509.41554,56509.41554,55563.94967,945.465873,1464.353423,553.639509
1,50대,2,교사,부산,부산진구,300만원미만,2538239,0,0,0,11497368,8000,0,0,0,0,0,3290328.6,8000,52116883.8,36674000,0,0,36674000,15442883.8,0,0,0,0,36674000,0,0,10000000,5442883.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4333334,6.4333334,6.3666666,6.3666666,0,0.0666668,0.0666668,0,0,2.9833332,2.9833332,2.9833332,0,0.8333334,0.05,254273.9,0,191127.7333,191127.7333,154952.4,154952.4,0,36175.33333,36175.33333,0,0,63146.16667,63146.16667,63146.16667,0,5013.5,183.333333
1,50대,1,일반공무원,전남,완도군,500만원미만,4478422.087,34097.3913,0,0,7826.086957,1997055.551,527536.2319,1944111.058,2303555.667,725121.7246,0,12337816.59,1199425.362,28364867.39,2142028.986,0,0,2142028.986,26222838.41,0,0,0,0,0,1971014.493,171014.4928,17983638.75,8239199.652,0,0,0,0,0,0,0,0,0,0,0,0,0,9.904589362,9.815217377,9.550724667,8.921497609,0.009661841,0.264492768,0.248792261,0.084541087,0.004830899,18.04710145,18.04710145,18.04589373,0.001207725,0.199275348,0.061594203,1119342.466,13487.53382,549390.2198,447639.0121,365687.4843,345158.4976,189.165459,81951.52778,74638.08575,70471.01449,31280.19324,583439.7802,583439.7802,583435.4239,4.35628,2064.7343,178.164251
1,40대,1,기타직업군,경북,청도군,200만원미만,13574.07826,9639.652174,0,0,0,972616.6957,43478.26087,1063477.383,232521.7391,8738.921739,0,642325.1913,548094.9565,1509304.348,1450608.696,0,0,1450608.696,58695.65217,0,0,0,0,1450608.696,0,0,0,58695.65217,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799275357,1.784057965,1.693478261,1.672463774,0.021014496,0.090579713,0.069565226,0.013768113,0.00144927,4.184782617,4.184782617,4.184782617,0,0.019565217,0.007971017,182164.5783,0,109881.1551,92888.40145,69348.05073,68000.89855,1347.152174,23540.35073,18287.3,1630.434783,15362.31884,86299.26087,86299.26087,86299.26087,0,485.036232,37.463768
1,60대,1,일반공무원,충남,아산시,300만원미만,2525179.319,265587.4468,0,0,23756303.62,2016598.723,0,5714893.617,425.531915,3425706.362,1914893.617,22723245.7,1814471.064,6528674.34,5974893.617,0,0,5974893.617,553780.7234,0,0,0,3892765.957,2082127.66,0,0,131063.8298,422716.8936,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95921983,10.94680849,10.85815596,7.726950277,0,0.088652426,0.07801417,0.012411362,0,6.09574466,6.09574466,6.09574466,0,0.198581532,0.060283681,588168.0177,25362.55319,452376.6702,436241.9184,395759.8262,302785.383,0,40482.0922,29719.46809,16134.75177,0,161153.9007,161153.9007,161153.9007,0,1432.517731,495.35461
1,40대,1,군인/군무원,경남,거제시,500만원미만,4481805.778,0,0,0,0,1462222.222,755555.5556,0,0,0,0,1436411,1415555.556,28876091.67,11111111.11,0,0,0,17764980.56,11111111.11,0,0,0,0,0,0,17547777.78,217202.7778,11111111.11,0,0,0,0,0,0,0,0,0,0,0,0,6.092592556,6.092592556,6.092592556,6.092592556,0,0,0,0,0,16.36111122,16.36111122,16.36111122,0,0.138888778,0.027777778,603702.25,0,221399.6574,221399.6574,221399.6574,221399.6574,0,0,0,0,0,382302.5926,382302.5926,382302.5926,0,543.055556,376.388889
3,60대,1,개인사업자,충남,예산군,300만원미만,2421659.231,344083.0769,6090230.769,0,2690935.385,166227.6923,0,0,1427692.308,229621.3846,38576615.38,63119184.77,166227.6923,14706923.08,14706923.08,0,0,14706923.08,0,0,0,0,6303846.154,8403076.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.602564,14.525641,14.326923,14.326923,0,0.198717923,0.179487154,0.076923077,0,1.256410231,1.256410231,1.256410231,0,0.147435846,0.166666692,625457.4038,0,610081.7885,547197.1731,474632.0705,474632.0705,0,72565.10256,69830.10256,62884.61539,0,54796.32051,54796.32051,54796.32051,0,707.051282,1531.666667
1,60대,2,기타직업군,충북,제천시,200만원미만,27963.87087,484943.8739,0,0,448004.5045,1346512.492,94804.80481,2665465.465,463550.8709,1074603.706,2387387.387,3200645.898,878845.7057,1117679.637,949376.1381,0,0,544279.7237,168303.4985,405096.4144,0,0,435157.7868,90270.27027,0,18851.66667,62522.52252,105780.976,405096.4144,0,0,0,0,0,0,0,0,0,0,0,0,2.651901898,2.63863864,2.495995997,2.347097093,0,0.142642628,0.129379363,0.012262261,0.001000997,2.313313315,2.313313315,2.313313315,0,0.135385387,0.057807808,192863.9527,215.065065,119357.451,105205.7993,76314.00025,72039.46697,0,28891.79905,25608.17768,5543.043043,8608.608609,80989.87513,80989.87513,80989.87513,0,927.955455,394.594595
3,30대,1,개인사업자,부산,수영구,200만원미만,78205.81491,230510.437,0,0,0,1398497.686,263079.7301,723526.9897,102068.9075,55927.96401,1670.758355,9602637.364,984667.3522,20313139.64,19929290.48,357.0848,357.0848,18873067.73,383849.1594,1056222.754,45758.35476,401311.054,4502994.499,3898890.71,9997429.306,26683.80463,0,383849.1594,1056222.754,0,0,357.084833,0,0,0,0,0,0,0,0,357.084833,4.977934878,4.967544986,4.887425019,4.564695801,0.123071976,0.080119959,0.071872315,0.009318766,0.001071121,4.290167082,4.290167082,4.264995703,0.025171378,0.072836334,0.306341042,227203.8061,0,187459.913,164145.8599,128192.1936,118868.9678,4580.073479,35953.66635,29138.70501,10374.89289,12939.16024,94422.12843,94422.12843,93637.28438,784.844045,828.124464,1423.680377
3,50대,2,개인사업자,경기,광주시,400만원미만,3303639,136917.6923,0,0,0,1312919.231,0,307692.3077,334615.3846,0,0,3828386.692,765384.6154,521145,82683.4615,0,0,82683.46154,438461.5385,0,0,0,0,0,82683.46154,0,0,438461.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,5.692307615,5.692307615,5.576923077,5.576923077,0,0.115384538,0.115384538,0,0,6.371794923,6.371794923,6.371794923,0,0.352564154,0.019230692,318984.7179,0,260900.9359,260900.9359,177149.2692,177149.2692,0,83751.66667,83751.66667,0,0,160786.9872,160786.9872,160786.9872,0,3447.115385,308.974359
1,30대,1,회사원,강원,영월군,200만원미만,95191.84874,0,0,0,0,1921904.084,27731.09244,84033.61345,2503586.361,56763.7395,0,1675232.366,799369.7479,3054533.693,2283639.143,0,0,2244136.718,770894.5504,39502.42437,0,1068403.361,477792.1807,25672.26891,672268.9076,0,0,770894.5504,39502.42437,0,0,0,0,0,0,0,0,0,0,0,0,6.461834731,6.434873937,6.347338941,6.162464983,0.055322118,0.087535004,0.080182063,0.02415966,0.002801118,8.189075634,8.189075634,8.065126059,0.123949576,0.082983189,0.257703071,445587.3694,6726.330532,265456.3218,232599.1789,206430.784,198641.9226,3203.546569,26168.39496,22423.50525,16330.53221,16526.61064,186857.3782,186857.3782,182276.966,4580.412115,787.587535,1979.954482
3,30대,1,개인사업자,경남,사천시,200만원미만,47787.5159,207116.8642,0,0,0,993738.2775,746772.8324,173410.4046,22218.43353,71474.0289,2890173.41,5789703.921,580237.1821,2943292.646,2293520.919,0,0,1638036.422,649771.7269,655484.4971,0,206647.3988,438628.9075,992760.1156,0,0,0,649771.7269,655484.4971,0,0,0,0,0,0,0,0,0,0,0,0,4.752649332,4.743737968,4.666546253,4.560452799,0.005539499,0.077191702,0.061536598,0.008309246,0.000602117,5.943641618,5.943641618,5.938583814,0.005057802,0.020231214,0.212548169,272470.4358,2381.110308,207898.9233,193647.9599,162580.3997,159429.3025,1069.420641,31067.56021,22181.56166,8880.057803,5370.905588,158611.575,158611.575,158395.9013,215.673772,255.426301,2151.775048
1,40대,1,회사원,충남,보령시,300만원미만,2516774.623,8052.463768,0,0,0,1260579.71,269710.1449,0,1075652.58,172786.087,0,7278151.812,857391.3043,21462905.07,10527435.38,0,0,9657870.159,10935469.7,869565.2174,0,0,3065551.319,6105362.319,486956.5217,0,1131159.42,9804310.275,869565.2174,0,0,0,0,0,0,0,0,0,0,0,0,10.16183575,10.09299517,9.850241507,9.10386471,0.008454087,0.242753623,0.200483072,0.065217391,0.003623188,13.96014493,13.96014493,13.96014493,0,0.018115928,0.263285029,808645.2597,0,460741.6534,407335.8563,333506.2138,317475.3877,754.247585,73829.64251,56156.88889,33357.48792,20048.30918,347903.6063,347903.6063,347903.6063,0,87.258454,1666.231884
1,30대,1,군인/군무원,경기,광명시,300만원미만,2523719.455,0,0,0,0,2147272.727,0,0,175366.1818,0,0,4557988.364,2075454.545,9727272.727,9727272.727,0,0,9090909.091,0,636363.6364,0,0,0,0,9090909.091,0,0,0,636363.6364,0,0,0,0,0,0,0,0,0,0,0,0,5.727272818,5.727272818,5.575757636,5.575757636,0,0.151515182,0.136363636,0,0,24.53787864,24.53787864,23.90151509,0.636363636,0.053030364,0.007575727,562700.5909,0,200225.1667,200225.1667,152673.3333,152673.3333,0,47551.83333,37268.09091,0,0,362475.4242,362475.4242,360965.2576,1510.166667,172.348485,200
1,30대,2,주부,경기,시흥시,200만원미만,22260.0943,4361.672487,0,1005.389988,0,472723.466,19493.3799,283880.0407,35870.72449,15378.61661,19418.69228,1114030.549,302146.6085,6849827.597,6814594.259,380.4536,380.4536,6628214.425,35233.3376,186379.8347,41699.65076,958731.4707,3719933.279,667221.3857,1197904.54,42724.09779,0,35233.3376,186379.8347,380.453628,0,0,0,0,178.668607,201.785021,0,0,0,0,0,2.509798215,2.502101928,2.415890569,2.25873108,0.013743369,0.086211351,0.078321038,0.006338118,0.001358168,4.787608325,4.787608325,4.780429435,0.007178889,0.06034148,0.044819558,236912.6384,868.317553,101539.6557,89061.96844,72813.75453,68935.06235,418.2381,16248.21391,14007.22597,4493.597206,7984.090027,137567.0148,137567.0148,137343.7971,223.21776,553.061053,258.011577
3,60대,1,개인사업자,강원,횡성군,300만원미만,2488581.545,2642487.273,0,0,15164730.91,5908181.818,0,0,0,0,0,15956757.55,43636.36364,34295544.91,30363636.36,0,0,8545454.545,3931908.545,21818181.82,0,0,0,8545454.545,0,0,0,3931908.545,21818181.82,0,0,0,0,0,0,0,0,0,0,0,0,10.38636373,9.651515273,9.348485,9.174242545,0.174242455,0.303030273,0.265151545,0.727272727,0.007575727,2.25,2.25,2.25,0,0.219696909,0.007575727,482583.2424,0,580234.8182,384372.6742,293215.553,276112.5152,17103.03788,91157.12121,69313.93939,147377.2955,48484.84849,62490.92424,62490.92424,62490.92424,0,3614.69697,143.181818
1,40대,1,군인/군무원,강원,평창군,500만원이상,5364693,0,0,0,0,0,0,0,0,0,0,1836887,0,22972968,0,0,0,0,22972968,0,0,0,0,0,0,0,22972968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.375,17.2916665,17,17,0,0.2916665,0.25,0.0833335,0,14.25,14.25,14.25,0,0.0833335,0.0416665,1159039.5,0,823823.4583,798823.4583,642781.7917,642781.7917,0,156041.6667,86041.66667,25000,0,335216.0417,335216.0417,335216.0417,0,295.833334,208.333334
1,40대,2,회사원,강원,양구군,400만원미만,3604051,0,0,0,0,3785985,0,0,1527500,0,0,3480868,3785985,6250000,0,0,0,0,6250000,0,0,0,0,0,0,0,0,6250000,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7083335,30.7083335,30.4375,30.4375,0,0.2708335,0.25,0,0,17.75,17.75,17.75,0,0.14583325,0,1579630.792,0,1097311.917,1097311.917,1017713.292,1017713.292,0,79598.625,30786.125,0,0,482318.875,482318.875,482318.875,0,393.75,0
1,60대,1,경찰공무원,경기,파주시,200만원미만,54894.07692,0,0,0,0,426923.0769,0,0,0,0,0,998015.0385,426923.0769,5401345.731,3115384.615,0,0,3115384.615,2285961.115,0,0,0,0,3115384.615,0,0,1923076.923,362884.1923,0,0,0,0,0,0,0,0,0,0,0,0,0,3.368589769,3.342948731,3.307692269,3.307692269,0,0.035256423,0.032051308,0.025641038,0,1.448718,1.448718,1.448718,0,0.176282038,0,230931.6026,0,183653.984,133012.9583,100087.0897,100087.0897,0,32925.86859,31772.02244,50641.02564,0,47277.61859,47277.61859,47277.61859,0,3205.608974,0
1,40대,1,일반공무원,경북,구미시,500만원이상,8421766,120444,0,0,0,467280,4072000,0,281000,1028768,0,3337835.3,467280,62994141.1,23324315.7,0,0,23324315.7,39669825.4,0,0,0,23324315.7,0,0,0,14650000,25019825.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8583333,8.8333333,8.8333333,3.6333332,0.1916667,0,0,0.025,0,16.8750001,16.8750001,16.8750001,0,0.2916667,0.975,778508.7,84622.88333,455454.8083,427121.475,427121.475,108718.65,1259.075,0,0,28333.33333,0,407676.775,407676.775,407676.775,0,603.333333,5366.75
1,40대,1,회사원,부산,금정구,500만원미만,4475489.943,56672.57143,0,0,0,3294289,385956.4,680000,2817647.457,410737.6571,296.571429,8751782.814,1765717.571,26298138.89,18177488.29,0,0,5432202.571,8120650.6,12745285.71,0,0,0,4703631.143,728571.4286,0,2248571.429,5872079.171,12745285.71,0,0,0,0,0,0,0,0,0,0,0,0,8.046428557,7.979761886,7.895238086,6.985714257,0.0095238,0.0845238,0.082142857,0.0654762,0.001190471,5.701190457,5.701190457,5.683333314,0.017857143,0.232142871,0.679761886,512324.4238,0,392532.6155,271449.2821,249377.4845,227217.4071,657.208333,22071.79762,21594.58333,104416.6667,16666.66667,119791.8083,119791.8083,119394.6595,397.14881,2929.059524,3452.202381
1,50대,1,기타직업군,인천,서구,400만원미만,3597052,277792,2515724,0,1500226,1068000,0,4000000,0,0,0,2791762.4,734666.6667,3324132.533,2034217.267,0,0,2034217.267,1289915.267,0,0,0,0,2034217.267,0,0,1109272.6,180642.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3166666,4.305555533,4.272222267,4.272222267,0,0.033333333,0.033333333,0.011111133,0,8.3,8.3,8.3,0,0.505555533,0.005555533,374594.4944,0,154767.2389,146433.9056,121366.7944,121366.7944,0,25067.11111,25067.11111,8333.333333,0,219827.2556,219827.2556,219827.2556,0,5508.222222,5
1,50대,1,전문직,강원,춘천시,200만원미만,20468.54962,23354.0458,0,0,0,465457.9389,97709.92366,0,1248421.885,178144.5115,0,2225315.229,461717.4809,3829009.099,3134943.481,0,0,3092195.389,694065.6183,42748.0916,570229.0076,0,1128549.618,1393416.763,0,0,503816.7939,190248.8244,42748.0916,0,0,0,0,0,0,0,0,0,0,0,0,4.697201015,4.679389313,4.586513985,4.150763351,0.003816794,0.092875321,0.08715013,0.012722641,0.005089053,5.704834595,5.704834595,5.702926183,0.001908389,0.071246824,0.190839687,301881.6705,0,200426.5522,168842.5827,148484.3441,137613.626,374.746183,20358.23855,18367.15076,6075.063613,25508.90585,101455.1183,101455.1183,101407.8327,47.285623,311.164122,1406.138677
1,60대,2,주부,서울,동대문구,200만원미만,7906.252318,114673.4613,0,0,13102.16951,1203640.34,286018.0563,3012371.186,406817.006,331092.1507,521629.5018,2301250.032,896519.9008,2610197.674,2581478.365,0,0,1918834.714,24362.86435,667000.0951,126655.165,171457.8391,447598.9129,582018.4559,560707.3539,30396.98771,0,24362.86435,667000.0951,0,0,0,0,0,0,0,0,0,0,0,0,1.999245199,1.981219896,1.890482349,1.818399105,0.00052117,0.090737542,0.079577308,0.015545251,0.002480051,0.753091073,0.753091073,0.753055131,0.000035943,0.14837179,0.019193444,105275.5136,57.970042,89297.73985,67596.74783,48359.15423,46697.06861,19.117245,19237.5936,15654.68893,9811.120696,11889.87133,17393.79948,17393.79948,17390.87584,2.92364,1576.03641,87.972108
1,40대,2,교사,경기,이천시,200만원미만,104825.8625,0,0,0,0,626675,0,412500,250,107048.8375,500000,3519849.138,517500,11224793.48,6114615.338,0,0,6114615.338,5110178.138,0,0,0,2173375,3941240.338,0,0,4245000,865178.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,7.753124963,7.724999975,7.601041638,6.118749988,0.036458325,0.123958313,0.111458325,0.028125,0,3.137499975,3.137499975,3.0927083,0.044791663,0.102083313,0.017708338,400303.7979,8209.517708,291197.3323,273968.1542,241514.7875,195803.1031,3463.548958,32453.36667,26509.02708,17229.17813,0,117315.9833,117315.9833,115412.2854,1903.697917,1208.46875,215.78125
1,40대,2,교사,강원,속초시,300만원미만,2518462.333,0,0,0,0,3132083.333,0,25416666.67,191666.6667,0,2500000,5158786.583,757083.3333,22483555.17,11679166.67,0,0,11595833.33,10804388.5,83333.33333,0,0,0,7012500,4583333.333,0,10475833.33,328555.1667,83333.33333,0,0,0,0,0,0,0,0,0,0,0,0,8.083333333,8.076388917,7.729166667,6.548611083,0.020833333,0.34722225,0.3055555,0.006944417,0,10.25694433,10.25694433,10.25694433,0,0.02777775,0.013888833,756655.7153,0,470012.2778,468623.3889,365056.4167,317394.9792,1803.3125,103566.9722,79193.56944,1388.888889,0,286643.4375,286643.4375,286643.4375,0,92.5,214.583333
1,40대,2,교사,인천,계양구,200만원미만,88881.3105,2049.543379,0,0,0,979223.7443,87671.23288,490919.5023,80368.6621,382704.0548,0,2233244.986,717990.8676,3747567.603,2367141.607,0,0,2342484.073,1380425.995,24657.53425,0,105479.4521,924389.5251,1312615.096,0,0,932019.6347,448406.3607,24657.53425,0,0,0,0,0,0,0,0,0,0,0,0,2.920471817,2.913622507,2.855022808,2.677321137,0.007610352,0.058599694,0.054033484,0.006849311,0,2.082572292,2.082572292,2.078006082,0.00456621,0.073820406,0,185233.3999,0,109635.6735,108315.2778,93783.63737,89586.2226,615.483257,14531.64041,12788.95776,1320.395738,0,75597.72641,75597.72641,75554.13851,43.5879,907.503805,0
1,70대이상,1,교직원,서울,서대문구,200만원미만,19338.54545,0,0,0,0,209090.9091,0,0,0,6148.454545,0,803727.5227,209090.9091,1323239.932,879545.4545,0,0,879545.4545,443694.4773,0,0,0,0,879545.4545,0,0,0,443694.4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270833318,0.270833318,0.251893955,0.251893955,0,0.018939364,0.0151515,0,0,0.721590886,0.721590886,0.71022725,0.011363636,0.045454568,0,42436.76894,560.662879,13521.26894,13521.26894,5776.685606,5776.685606,0,7744.583333,5305.189394,0,0,29476.16288,29476.16288,27844.26136,1631.901515,124.981061,0
1,40대,1,일반공무원,강원,강릉시,500만원미만,4355376.189,25300.47244,0,0,0,3506611.614,450677.1654,2527491.827,390787.0157,1025316.63,630094.252,6178158.543,2233074.803,43384220.09,13137252.39,0,0,12154732.71,30246967.7,982519.685,0,2529960.63,3195118.898,5248550.819,1181102.362,0,23029769.17,7217198.535,982519.685,0,0,0,0,0,0,0,0,0,0,0,0,12.10761156,12.08267717,11.87532807,11.1620735,0.070209976,0.207349047,0.200131205,0.021653543,0.003280835,12.1784777,12.1784777,12.1784777,0,0.183727008,0.211942252,801700.8038,0,495263.0892,462920.5696,380783.3648,357549.9501,3038.57874,82137.20472,76021.06955,16791.33858,15551.1811,306437.7146,306437.7146,306437.7146,0,1878.615486,1627.906824
1,40대,2,일반공무원,충남,청양군,200만원미만,245217.7838,0,0,0,0,3313513.514,1814054.054,405405.4054,1402919.919,1217496.324,2702702.703,2621921.216,1869729.73,5498405.649,2864864.865,0,0,2864864.865,2633540.784,0,0,0,2864864.865,0,0,0,1351351.351,1282189.432,0,0,0,0,0,0,0,0,0,0,0,0,0,8.277027027,8.277027027,7.867117135,6.682432432,0.045045027,0.409909892,0.351351324,0,0,15.22297297,15.22297297,15.21621622,0.006756757,0.139639622,0.117117108,758285.6329,6707.162162,365885.8761,365885.8761,271853.473,224523.8626,2806.331081,94032.40315,84037.6509,0,0,399106.9189,399106.9189,398908.6667,198.252252,1073.536036,592.747748
1,40대,1,기타직업군,충남,서산시,500만원이상,6574278.2,0,0,0,0,1860000,0,0,0,0,0,27138152.2,1860000,68579827.4,68579827.4,0,0,68579827.4,0,0,0,0,0,68579827.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5833334,14.5833334,14.4833334,14.3833334,0.1,0.1,0.1,0,0,8,8,7.8166666,0.1833334,0.1666666,0.0166666,734836.3,0,373614.7,373614.7,323823.5333,322534.8,1288.733333,49791.16667,49791.16667,0,0,361221.6,361221.6,347675.8,13545.8,1208.333333,46.666667
1,50대,1,농축임어업인,광주,북구,500만원이상,9063773.429,184405.7143,0,0,0,861428.5714,181428.5714,0,801428.5714,265687,3138.571429,17277540.71,860000,23504073.86,23504073.86,0,0,23504073.86,0,0,0,0,0,23504073.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.738095286,5.654762,5.595238143,5.559523857,0.035714286,0.059523857,0.047619,0.083333286,0,5.011904571,5.011904571,5.011904571,0,0.142857143,0,641728.0833,0,410480.2262,344289.75,315908.0833,305122.8571,10785.22619,28381.66667,22429.28571,66190.47619,0,231247.8571,231247.8571,231247.8571,0,2260.119048,0
1,60대,2,회사원,전남,진도군,300만원미만,2430888.143,633308.5714,0,0,0,1505714.286,51071.42857,8571428.571,9841992.857,8942.428571,0,2711079.286,77142.85714,2083982.429,0,0,0,0,2083982.429,0,0,0,0,0,0,0,0,2083982.429,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91666643,10.91666643,10.66666657,10.66666657,0,0.25,0.226190571,0,0,5.583333286,5.583333286,5.583333286,0,0.023809571,0.071428571,472716.2262,0,381833.4643,381833.4643,333787.1548,333787.1548,0,48046.30952,44712.97619,0,0,90882.76191,90882.76191,90882.76191,0,183.333333,385.714286
1,30대,2,주부,부산,부산진구,400만원미만,3108098,0,0,0,0,0,0,0,0,0,0,2284256.5,0,66500000,66500000,0,0,66500000,0,0,0,0,0,0,66500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2916665,4.2916665,4.125,4.125,0,0.1666665,0.1666665,0,0,28.2083335,28.2083335,28.2083335,0,0.25,0,854857.2917,0,412186.6667,412186.6667,350847.5,350847.5,0,61339.16667,61339.16667,0,0,442670.625,442670.625,442670.625,0,1012.5,0
1,40대,1,교사,광주,광산구,500만원이상,7172196.189,0,0,0,0,3715446.757,302702.7027,1351351.351,958983.5135,207745.7838,0,13774566.46,2923554.865,57745060.32,29326814.35,0,0,28980868.41,28418245.97,345945.9459,0,0,17027110.22,11953758.19,0,0,12671032.32,15747213.65,345945.9459,0,0,0,0,0,0,0,0,0,0,0,0,10.79504508,10.78153157,10.62387389,8.409909946,0.042792811,0.157657676,0.153153162,0.013513514,0,9.754504486,9.754504486,9.749999946,0.004504486,0.081081054,0.423423405,640028.4212,0,389949.4099,371773.7342,333578.3243,273059.4707,311.596847,38195.40991,37402.61712,18175.67568,0,250079.0113,250079.0113,249403.7703,675.240991,204.617117,1673.648649
