기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2016-12-31,2872000000,인천광역시,옹진군,2,50,0,9,4025,4000,948,2123,331.5,9.4,4600,60,60,4025
2016-12-31,2872000000,인천광역시,옹진군,2,40,1,8,3324,3300,2766,3188,311.6,29,3600,25,25,3324
2016-12-31,2818500000,인천광역시,연수구,2,20,0,0,2406,2200,2209,2157,168.5,100,999900,21257,21361,2394
2016-12-31,2872000000,인천광역시,옹진군,2,30,0,4,2305,2300,2059,2300,166.8,23.6,2400,113,113,2305
2016-12-31,2872000000,인천광역시,옹진군,2,0,3,8,3337,3300,2414,2986,248.9,17.3,3600,65,65,3337
2016-12-31,2872000000,인천광역시,옹진군,1,70,4,4,2321,2300,2096,2297,177,16.6,2400,78,78,2321
2016-12-31,2826000000,인천광역시,서구,1,0,1,4,2338,2400,640,1456,187,1.6,2400,602,602,2338
2016-12-31,2818500000,인천광역시,연수구,2,20,0,3,2116,2100,2017,2100,148.2,32.6,2200,7884,7884,2116
2016-12-31,2872000000,인천광역시,옹진군,1,60,1,6,2786,2800,1446,1499,215.6,5.9,2900,14,14,2786
2016-12-31,2872000000,인천광역시,옹진군,1,50,0,0,3566,2900,2147,2500,292.8,100,101300,1204,1247,3443
2016-12-31,2872000000,인천광역시,옹진군,1,30,3,9,4121,4200,2851,3333,323.2,24.9,4600,75,75,4121
2016-12-31,2872000000,인천광역시,옹진군,1,20,2,9,,,,,,,,1,1,
2016-12-31,2818500000,인천광역시,연수구,2,20,0,7,2991,3000,2670,2900,209.5,4.5,3100,764,764,2991
2016-12-31,2872000000,인천광역시,옹진군,1,0,2,3,,,,,,,,1,1,
2016-12-31,2872000000,인천광역시,옹진군,0,70,3,0,3657,2400,2845,2200,,100,16900,14,14,3657
2016-12-31,2872000000,인천광역시,옹진군,0,60,0,8,3344,3300,-5601,2955,260.6,8.5,3600,111,111,3344
2016-12-31,2818500000,인천광역시,연수구,2,20,0,9,4025,4000,3217,3700,282,5.3,4700,671,671,4025
2016-12-31,2872000000,인천광역시,옹진군,0,40,4,3,2106,2100,1472,1840,169.1,3.3,2200,36,36,2106
2016-12-31,2818500000,인천광역시,연수구,2,20,1,0,3529,3000,2706,2900,262.5,100,74700,258,258,3529
2016-12-31,2872000000,인천광역시,옹진군,0,30,3,2,1821,1800,1161,1637,137.7,5.3,2000,47,47,1821
