기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2020-03-31,2814000000,인천광역시,동구,0,20,0,9,7613813,2825325,115312,23719,9027,744,321,313,155,609016,203147,2062,1903,710,56,320,286,37
2020-03-31,2820000000,인천광역시,남동구,0,80,4,10,579868,181365,7899,28993,20152,1975,20,9,4,24263,7101,,1516,1775,,16,4,1
2020-03-31,2820000000,인천광역시,남동구,1,40,0,2,8886524,3983064,209597,20105,11126,2994,442,358,70,538491,178854,1134,1326,641,63,406,279,18
2020-03-31,2820000000,인천광역시,남동구,0,40,4,8,104436763,18756658,1184331,26917,6086,1168,3880,3082,1014,7873234,1410240,77332,2060,604,329,3822,2334,235
2020-03-31,2820000000,인천광역시,남동구,1,20,0,6,25360361,11756268,338774,18511,8786,755,1370,1338,449,1966208,879658,21577,1446,733,154,1360,1200,140
2020-03-31,2820000000,인천광역시,남동구,1,15,4,6,336608,335603,,12022,11986,,28,28,0,23774,22769,,849,813,,28,28,0
2020-03-31,2820000000,인천광역시,남동구,0,15,4,7,632368,623445,,14053,13854,,45,45,1,50760,48851,,1154,1110,,44,44,0
2020-03-31,2820000000,인천광역시,남동구,0,30,3,0,725164529,144734310,12582405,25180,5541,1035,28799,26122,12156,57505495,10571430,698489,2037,512,213,28236,20640,3283
2020-03-31,2820000000,인천광역시,남동구,0,20,2,7,4114600,1426438,111978,20269,7168,1087,203,199,103,311587,109036,7616,1543,593,293,202,184,26
2020-03-31,2820000000,인천광역시,남동구,1,20,3,8,16381366,5189007,301363,23503,7642,886,697,679,340,1236377,364534,23226,1779,612,252,695,596,92
2020-03-31,2820000000,인천광역시,남동구,0,20,3,9,33934520,11027802,893668,23631,7832,1095,1436,1408,816,2533121,755449,35810,1768,612,159,1433,1235,225
2020-03-31,2814000000,인천광역시,동구,2,80,4,0,898908,337935,,3625,2036,,248,166,2,59182,24771,,346,243,,171,102,1
2020-03-31,2820000000,인천광역시,남동구,0,15,0,0,44083640,43427102,7923,2456,2420,273,17947,17947,29,4748415,4611908,1532,287,279,153,16518,16512,10
